fitness,error,experience,time_stamp,accuracy,correct_count
0.0625,0.23245434476721846,16,0.0,0.0625,0
0.125,0.3823106952495888,16,0.0,0.125,0
0.3333333333333333,0.41191144656525064,15,0.0,0.3333333333333333,0
0.26666666666666666,0.47931261578724277,15,0.0,0.26666666666666666,0
0.17391304347826086,0.4184229479615445,23,0.0,0.17391304347826086,0
0.2,0.3857567966736476,15,0.0,0.2,0
