kind,depth,problem,pRef_method,pRef_size,mse,mae,r_sq,evs,cp,ps_budget,ps_population,avoid_ancestors,metrics
iai,5,SAT_S,uniform,10000,7.6833748286744585,2.2025319332443414,0.4519444603072488,0.4520432790110138,0.25,,,,
iai,6,SAT_S,uniform,10000,6.8253280022131255,2.0883481681915237,0.5131489865790781,0.5132189346277352,0.25,,,,
iai,2,SAT_S,GA,10000,8.958067701990824,2.3231025828015985,0.20783436287695878,0.21059110708741346,0.25,,,,
iai,3,SAT_S,GA,10000,7.8947915948186855,2.1457555758215485,0.301860309419932,0.3061464091131024,0.25,,,,
iai,4,SAT_S,GA,10000,7.828663226852263,2.08072260803344,0.3077080683881286,0.31028283490113695,0.25,,,,
iai,5,SAT_S,GA,10000,6.4529062298592414,1.8536423533002995,0.42936682944072224,0.4330895958442669,0.25,,,,
iai,6,SAT_S,GA,10000,5.916614789232204,1.8034279549255912,0.4767913036555729,0.47685080685798353,0.25,,,,
iai,2,SAT_S,SA,10000,10.080354588468373,2.636107799648536,0.25241077877103446,0.259351722523393,0.25,,,,
iai,3,SAT_S,SA,10000,8.782572151522412,2.449025886593259,0.34865820269310044,0.34982891692826645,0.25,,,,
iai,4,SAT_S,SA,10000,8.077978571605644,2.325812359989281,0.4009129682442537,0.4025150966273683,0.25,,,,
iai,5,SAT_S,SA,10000,6.810801593000528,2.0934320963643973,0.49489059991193207,0.4958312663199673,0.25,,,,
iai,6,SAT_S,SA,10000,6.0441722232145745,1.940389606258877,0.5517461250325633,0.5529619730462846,0.25,,,,
iai,2,SAT_S,Tabu,10000,4.59116705435704,1.6942576248540695,0.08264047102068217,0.08322398669716313,0.25,,,,
iai,3,SAT_S,Tabu,10000,4.277435406451916,1.6350963361834472,0.14532708497758917,0.14558373253528334,0.25,,,,
iai,4,SAT_S,Tabu,10000,4.055124654012982,1.6007210408889274,0.18974692087767475,0.19018458181008058,0.25,,,,
iai,5,SAT_S,Tabu,10000,3.5757226375197138,1.509825455466253,0.2855360748847462,0.2860231967804787,0.25,,,,
iai,6,SAT_S,Tabu,10000,3.3405105816564804,1.4575286079740035,0.3325337158379723,0.3329293067503881,0.25,,,,
iai,2,SAT_S,PSO,10000,8.958067701990824,2.3231025828015985,0.20783436287695878,0.21059110708741346,0.25,,,,
iai,3,SAT_S,PSO,10000,7.8947915948186855,2.1457555758215485,0.301860309419932,0.3061464091131024,0.25,,,,
iai,4,SAT_S,PSO,10000,7.828663226852263,2.08072260803344,0.3077080683881286,0.31028283490113695,0.25,,,,
iai,5,SAT_S,PSO,10000,6.4529062298592414,1.8536423533002995,0.42936682944072224,0.4330895958442669,0.25,,,,
iai,6,SAT_S,PSO,10000,5.916614789232204,1.8034279549255912,0.4767913036555729,0.47685080685798353,0.25,,,,
iai,2,SAT_M,uniform,10000,25.50653270541698,4.006793009630481,0.056271234791111846,0.056325239543927874,0.25,,,,
iai,3,SAT_M,uniform,10000,23.83106537932399,3.8803236620598494,0.11826267553545755,0.11834873058142803,0.25,,,,
iai,4,SAT_M,uniform,10000,22.642770461832438,3.795779112402046,0.16222898440777778,0.16236554545692528,0.25,,,,
iai,5,SAT_M,uniform,10000,21.161333538982316,3.660991241087231,0.21704139870504857,0.217057708683413,0.25,,,,
iai,6,SAT_M,uniform,10000,20.569702374871028,3.637611277865598,0.2389314515167843,0.23893164488544893,0.25,,,,
iai,2,SAT_M,GA,10000,43.48491167364023,4.9963212455778505,0.2700981704925529,0.2701140363911544,0.25,,,,
iai,3,SAT_M,GA,10000,32.40852941539716,4.308328008846558,0.45601717925798235,0.4560562191386658,0.25,,,,
iai,4,SAT_M,GA,10000,25.015297065039057,3.583141452655726,0.5801138741989815,0.5801206228218254,0.25,,,,
iai,5,SAT_M,GA,10000,22.428755795640875,3.2580716424744507,0.6235294206947255,0.6239311956568043,0.25,,,,
iai,6,SAT_M,GA,10000,18.916588280937265,3.0346885947511395,0.6824817652173144,0.683123174059838,0.25,,,,
iai,2,SAT_M,SA,10000,41.98680427494146,5.268587332479811,0.12877393044146612,0.13243066954900984,0.25,,,,
iai,3,SAT_M,SA,10000,36.09626945951159,4.928565921001106,0.2510025111459886,0.2539382066535155,0.25,,,,
iai,4,SAT_M,SA,10000,31.03447798339822,4.434118451524704,0.3560346699114295,0.35680560322170984,0.25,,,,
iai,5,SAT_M,SA,10000,22.50954742909149,3.817811522154185,0.5329269547219875,0.5354039701018097,0.25,,,,
iai,6,SAT_M,SA,10000,18.377452440106964,3.4687310934049993,0.6186679140177167,0.619471916789528,0.25,,,,
iai,2,SAT_M,Tabu,10000,10.42768004540235,2.572075229657512,0.06215567403762101,0.06217706658895594,0.25,,,,
iai,3,SAT_M,Tabu,10000,9.938041520180876,2.494324920195045,0.10619276672287403,0.10639055507264128,0.25,,,,
iai,4,SAT_M,Tabu,10000,9.222502463438637,2.4280486830975407,0.1705468935706822,0.17063238225126232,0.25,,,,
iai,5,SAT_M,Tabu,10000,8.760278905921485,2.3762363638610653,0.21211833984216022,0.21236097624749162,0.25,,,,
iai,6,SAT_M,Tabu,10000,8.59344296714436,2.312847222575076,0.2271232247127618,0.22714935878748088,0.25,,,,
iai,2,SAT_M,PSO,10000,43.48491167364023,4.9963212455778505,0.2700981704925529,0.2701140363911544,0.25,,,,
iai,3,SAT_M,PSO,10000,32.40852941539716,4.308328008846558,0.45601717925798235,0.4560562191386658,0.25,,,,
iai,4,SAT_M,PSO,10000,25.015297065039057,3.583141452655726,0.5801138741989815,0.5801206228218254,0.25,,,,
iai,5,SAT_M,PSO,10000,22.428755795640875,3.2580716424744507,0.6235294206947255,0.6239311956568043,0.25,,,,
iai,6,SAT_M,PSO,10000,18.916588280937265,3.0346885947511395,0.6824817652173144,0.683123174059838,0.25,,,,
iai,2,SAT_L,uniform,10000,45.23510225339682,5.380073142824855,0.03014499152956107,0.030227764655009648,0.25,,,,
iai,3,SAT_L,uniform,10000,44.12588275639,5.310355481128376,0.053927011047033124,0.05395717086989871,0.25,,,,
iai,4,SAT_L,uniform,10000,43.18529494961933,5.240232630388505,0.07409351338392689,0.07412117571380239,0.25,,,,
iai,5,SAT_L,uniform,10000,42.49490433373354,5.178364588040753,0.08889570821189474,0.0889374552084864,0.25,,,,
iai,6,SAT_L,uniform,10000,42.49490433373354,5.178364588040753,0.08889570821189474,0.0889374552084864,0.25,,,,
iai,2,SAT_L,GA,10000,130.85290913664338,8.581871637291766,0.29225339029974917,0.29225495101646826,0.25,,,,
iai,3,SAT_L,GA,10000,93.37294581522062,6.988641499167942,0.49497197827341477,0.4949774202963694,0.25,,,,
iai,4,SAT_L,GA,10000,69.72734890934393,5.844857629775142,0.6228643664128127,0.6229520376122379,0.25,,,,
iai,5,SAT_L,GA,10000,51.34572059048286,5.016908536179393,0.7222854278877151,0.7224436644214471,0.25,,,,
iai,6,SAT_L,GA,10000,42.6480034325055,4.299698553824366,0.7693289355277478,0.770926509044835,0.25,,,,
iai,2,SAT_L,SA,10000,95.55151884679445,7.780135898258229,0.19538689687572963,0.19714408908272696,0.25,,,,
iai,3,SAT_L,SA,10000,77.26860831270878,6.876101046301229,0.34934226625673226,0.351780842789316,0.25,,,,
iai,4,SAT_L,SA,10000,51.57209813244228,5.581161743367883,0.5657255225894731,0.5681222197259508,0.25,,,,
iai,5,SAT_L,SA,10000,35.06296051017402,4.485848111706408,0.7047444373328103,0.7051292355414778,0.25,,,,
iai,6,SAT_L,SA,10000,20.715693511396232,3.459928101956306,0.825558833174581,0.8276757622951275,0.25,,,,
iai,2,SAT_L,Tabu,10000,19.839541134881856,3.5508033721964103,0.04614122641445295,0.04648341471175188,0.25,,,,
iai,3,SAT_L,Tabu,10000,18.49801197918394,3.439995561217744,0.11064016550198186,0.1107658722156043,0.25,,,,
iai,4,SAT_L,Tabu,10000,16.61068375302266,3.256905170670717,0.20138039860114354,0.20151136536133663,0.25,,,,
iai,5,SAT_L,Tabu,10000,15.355514340998505,3.138736940948561,0.2617272759737477,0.26175930668213654,0.25,,,,
iai,6,SAT_L,Tabu,10000,13.416804286092402,2.894929307660479,0.3549378791191675,0.35534113140647716,0.25,,,,
iai,2,SAT_L,PSO,10000,130.85290913664338,8.581871637291766,0.29225339029974917,0.29225495101646826,0.25,,,,
iai,3,SAT_L,PSO,10000,93.37294581522062,6.988641499167942,0.49497197827341477,0.4949774202963694,0.25,,,,
iai,4,SAT_L,PSO,10000,69.72734890934393,5.844857629775142,0.6228643664128127,0.6229520376122379,0.25,,,,
iai,5,SAT_L,PSO,10000,51.34572059048286,5.016908536179393,0.7222854278877151,0.7224436644214471,0.25,,,,
iai,6,SAT_L,PSO,10000,42.6480034325055,4.299698553824366,0.7693289355277478,0.770926509044835,0.25,,,,
iai,2,GC_S,uniform,10000,395.2854172500014,15.40620249999993,-0.000541436788140004,-2.220446049250313e-16,0.25,,,,
iai,3,GC_S,uniform,10000,395.2854172500014,15.40620249999993,-0.000541436788140004,-2.220446049250313e-16,0.25,,,,
iai,4,GC_S,uniform,10000,395.2854172500014,15.40620249999993,-0.000541436788140004,-2.220446049250313e-16,0.25,,,,
iai,5,GC_S,uniform,10000,395.2854172500014,15.40620249999993,-0.000541436788140004,-2.220446049250313e-16,0.25,,,,
iai,6,GC_S,uniform,10000,395.2854172500014,15.40620249999993,-0.000541436788140004,-2.220446049250313e-16,0.25,,,,
iai,2,GC_S,GA,10000,917.9684500986482,23.58920275743676,0.41629742462099684,0.4163319884190483,0.25,,,,
iai,3,GC_S,GA,10000,563.6972265282491,16.762910248728584,0.6415655431042522,0.6417466691121387,0.25,,,,
iai,4,GC_S,GA,10000,424.93095312481785,14.487676177723925,0.7298019428984122,0.729984087718101,0.25,,,,
iai,5,GC_S,GA,10000,332.3919115213277,12.801022863977952,0.7886441361145922,0.7888031439790888,0.25,,,,
iai,6,GC_S,GA,10000,251.72377769723647,10.779741215093395,0.8399380530886232,0.8401926334895431,0.25,,,,
iai,2,GC_S,SA,10000,865.2914483963709,22.411505211747972,0.2734793427267995,0.2739862865854339,0.25,,,,
iai,3,GC_S,SA,10000,578.6684842340602,18.565802676076473,0.5141352566373297,0.5146699425955565,0.25,,,,
iai,4,GC_S,SA,10000,369.7537596412658,15.092927385481898,0.6895453607201787,0.6896503350372133,0.25,,,,
iai,5,GC_S,SA,10000,187.71454183251356,10.675780735066791,0.8423901073278336,0.8430721173064736,0.25,,,,
iai,6,GC_S,SA,10000,131.90629048819696,8.558359456041384,0.8892481313185754,0.889281446643047,0.25,,,,
iai,2,GC_S,Tabu,10000,194.28940453780223,11.078218508440415,0.07269641152121986,0.07282476066427856,0.25,,,,
iai,3,GC_S,Tabu,10000,172.92503970914234,10.25713065250947,0.17466415504442123,0.17483981136153093,0.25,,,,
iai,4,GC_S,Tabu,10000,152.98672605102195,9.767233629721002,0.26982564801092623,0.26989016750029704,0.25,,,,
iai,5,GC_S,Tabu,10000,116.4620470979079,8.505928283767316,0.4441504700043365,0.4444012731346564,0.25,,,,
iai,6,GC_S,Tabu,10000,88.73259662404668,7.399170604328648,0.5764974654162922,0.5766342544990875,0.25,,,,
iai,2,GC_S,PSO,10000,917.9684500986482,23.58920275743676,0.41629742462099684,0.4163319884190483,0.25,,,,
iai,3,GC_S,PSO,10000,563.6972265282491,16.762910248728584,0.6415655431042522,0.6417466691121387,0.25,,,,
iai,4,GC_S,PSO,10000,424.93095312481785,14.487676177723925,0.7298019428984122,0.729984087718101,0.25,,,,
iai,5,GC_S,PSO,10000,332.3919115213277,12.801022863977952,0.7886441361145922,0.7888031439790888,0.25,,,,
iai,6,GC_S,PSO,10000,251.72377769723647,10.779741215093395,0.8399380530886232,0.8401926334895431,0.25,,,,
iai,2,GC_L,uniform,10000,228.62935624999994,11.965480500000002,-0.0007126305985525327,0.0,0.25,,,,
iai,3,GC_L,uniform,10000,228.62935624999994,11.965480500000002,-0.0007126305985525327,0.0,0.25,,,,
iai,4,GC_L,uniform,10000,228.62935624999994,11.965480500000002,-0.0007126305985525327,0.0,0.25,,,,
iai,5,GC_L,uniform,10000,225.73099733415177,11.905518351927084,0.011973510948054766,0.012348755771213304,0.25,,,,
iai,6,GC_L,uniform,10000,224.60074668379542,11.887690505431188,0.016920627626794138,0.017318749505272346,0.25,,,,
iai,2,GC_L,GA,10000,331.6258630837418,13.826294269241416,0.40591018749629804,0.4072846671310276,0.25,,,,
iai,3,GC_L,GA,10000,231.23428530804193,11.218038050340898,0.5857562738754407,0.5860004036915232,0.25,,,,
iai,4,GC_L,GA,10000,171.92560004491884,8.95124148890154,0.6920045784562943,0.692254424867482,0.25,,,,
iai,5,GC_L,GA,10000,123.7231777846919,7.967609859276478,0.7783566130549083,0.7787479271419653,0.25,,,,
iai,6,GC_L,GA,10000,109.59812587658826,7.1467086544784095,0.8036608802241167,0.8042836017608697,0.25,,,,
iai,2,GC_L,SA,10000,342.4555945488425,14.899986081018483,0.12184368856484618,0.12497194330772476,0.25,,,,
iai,3,GC_L,SA,10000,266.835840920712,12.513867717420624,0.31575485536940273,0.3159721618980401,0.25,,,,
iai,4,GC_L,SA,10000,211.92618353176894,11.333569464069116,0.45655927778909555,0.4569506690596611,0.25,,,,
iai,5,GC_L,SA,10000,152.02802525977341,9.601372835495454,0.6101556755912421,0.6102478547810535,0.25,,,,
iai,6,GC_L,SA,10000,100.42076401896603,7.45489209723052,0.7424917883482909,0.7424935556437007,0.25,,,,
iai,2,GC_L,Tabu,10000,68.97221357155952,6.523355829664118,0.026500172370989228,0.026662917355541715,0.25,,,,
iai,3,GC_L,Tabu,10000,64.95748090668313,6.26984423768498,0.08316562291766139,0.08347382165019168,0.25,,,,
iai,4,GC_L,Tabu,10000,60.540964153563124,6.063004105443542,0.14550200557445703,0.14580573127443663,0.25,,,,
iai,5,GC_L,Tabu,10000,54.41755459065036,5.761387097455155,0.23193011691544885,0.2320877290817297,0.25,,,,
iai,6,GC_L,Tabu,10000,47.11658682006665,5.345587199919437,0.3349787287859972,0.33517146439352163,0.25,,,,
iai,2,GC_L,PSO,10000,331.6258630837418,13.826294269241416,0.40591018749629804,0.4072846671310276,0.25,,,,
iai,3,GC_L,PSO,10000,231.23428530804193,11.218038050340898,0.5857562738754407,0.5860004036915232,0.25,,,,
iai,4,GC_L,PSO,10000,171.92560004491884,8.95124148890154,0.6920045784562943,0.692254424867482,0.25,,,,
iai,5,GC_L,PSO,10000,123.7231777846919,7.967609859276478,0.7783566130549083,0.7787479271419653,0.25,,,,
iai,6,GC_L,PSO,10000,109.59812587658826,7.1467086544784095,0.8036608802241167,0.8042836017608697,0.25,,,,
iai,2,BT,uniform,10000,29.171285708398617,4.242242383665206,0.07096162443681919,0.07099856914510727,0.25,,,,
iai,3,BT,uniform,10000,27.32110789436177,4.110364094587666,0.1298855336548812,0.1298958240255661,0.25,,,,
iai,4,BT,uniform,10000,26.32774635572583,4.035352534162552,0.1615218146000017,0.16161401988136026,0.25,,,,
iai,5,BT,uniform,10000,25.204968180921952,3.929517247217673,0.1972797178362402,0.19730301234640513,0.25,,,,
iai,6,BT,uniform,10000,24.989643464574847,3.916730546456235,0.204137314950519,0.2044773232847139,0.25,,,,
iai,2,BT,GA,10000,135.28727554375337,8.468137868775097,0.5396288780476406,0.5397392228795359,0.25,,,,
iai,3,BT,GA,10000,76.37166920200585,6.189864477589946,0.7401136884855739,0.740184515536688,0.25,,,,
iai,4,BT,GA,10000,58.257657355288906,5.425232406527168,0.801754134147697,0.8018760073940538,0.25,,,,
iai,5,BT,GA,10000,40.112316362087604,4.462868791642272,0.8635011902375846,0.8635163258395185,0.25,,,,
iai,6,BT,GA,10000,32.67695663380786,4.0314264821243935,0.8888030886346774,0.888818023646839,0.25,,,,
iai,2,BT,SA,10000,105.85512659480452,8.05914500039382,0.44679504911628765,0.4469696127957835,0.25,,,,
iai,3,BT,SA,10000,54.43861498253857,5.389318799594238,0.7155006819568559,0.7158170174330306,0.25,,,,
iai,4,BT,SA,10000,31.1083236520083,4.277312306487064,0.8374261199095432,0.8384099229155025,0.25,,,,
iai,5,BT,SA,10000,15.616068043943804,3.133739110629469,0.9183895345162183,0.9184561547590149,0.25,,,,
iai,6,BT,SA,10000,11.032703492682508,2.570531508995143,0.9423424600194702,0.9423442806723652,0.25,,,,
iai,2,BT,Tabu,10000,34.16742666272688,4.599181139131962,0.07316108788171061,0.07328072576862787,0.25,,,,
iai,3,BT,Tabu,10000,30.746962525181626,4.402239297008582,0.16594592917151274,0.16595024509636835,0.25,,,,
iai,4,BT,Tabu,10000,26.35440927825571,4.0447929377228675,0.2851000379368568,0.2851569520292576,0.25,,,,
iai,5,BT,Tabu,10000,22.19978568415896,3.718741005160648,0.3977999743477627,0.39782947420516235,0.25,,,,
iai,6,BT,Tabu,10000,18.048178905576215,3.300597589284019,0.5104180754470232,0.5104888554612309,0.25,,,,
iai,2,BT,PSO,10000,135.28727554375337,8.468137868775097,0.5396288780476406,0.5397392228795359,0.25,,,,
iai,3,BT,PSO,10000,76.37166920200585,6.189864477589946,0.7401136884855739,0.740184515536688,0.25,,,,
iai,4,BT,PSO,10000,58.257657355288906,5.425232406527168,0.801754134147697,0.8018760073940538,0.25,,,,
iai,5,BT,PSO,10000,40.112316362087604,4.462868791642272,0.8635011902375846,0.8635163258395185,0.25,,,,
iai,6,BT,PSO,10000,32.67695663380786,4.0314264821243935,0.8888030886346774,0.888818023646839,0.25,,,,
ps,2,BT,GA,10000,50.83876539085856,5.277276045968903,0.7985345575981055,0.798567443262,,5000.0,100.0,False,simplicity variance
ps,2,BT,GA,10000,93.9763146003416,7.278150780959881,0.6161317363159098,0.6163707447954279,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,BT,GA,10000,41.61366079178396,4.503633749448276,0.8485399309904312,0.8485455038495751,,5000.0,100.0,False,simplicity variance
ps,3,BT,GA,10000,46.217781974451405,4.737189283921039,0.8122904008777752,0.8126230817415403,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,BT,GA,10000,26.647302015501133,3.664487750565791,0.9094553671830568,0.9099522889041682,,5000.0,100.0,False,simplicity variance
ps,4,BT,GA,10000,34.50163130318722,4.078725240938614,0.8643864847208407,0.8644306982238458,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,BT,GA,10000,23.689151476096804,3.422185871613662,0.9154129695359146,0.9154130364844972,,5000.0,100.0,False,simplicity variance
ps,5,BT,GA,10000,27.733948926210402,3.6622215092880666,0.8718721565850345,0.8719390331852815,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,BT,PSO,10000,48.411972886231204,5.091503295274745,0.8081515264958252,0.8081659859096592,,5000.0,100.0,False,simplicity variance
ps,2,BT,PSO,10000,99.01577555772487,7.682689697503093,0.5955468779306732,0.5956484066741994,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,BT,PSO,10000,33.585713774629255,4.023166877805661,0.8777590236174245,0.8777608157189214,,5000.0,100.0,False,simplicity variance
ps,3,BT,PSO,10000,42.0550307137281,4.518761971386841,0.8291970618427659,0.8294060132193015,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,BT,PSO,10000,24.70525827527702,3.469677988273155,0.9160542205030193,0.916178872199451,,5000.0,100.0,False,simplicity variance
ps,4,BT,PSO,10000,35.74334045374003,4.10931630297942,0.8681667396766283,0.868170026395685,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,BT,PSO,10000,19.913629346362256,2.954065053472557,0.9217266785476043,0.921737687454238,,5000.0,100.0,False,simplicity variance
ps,5,BT,PSO,10000,31.087047112499658,3.8912810655610635,0.8563812057467336,0.8564535773014166,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,BT,SA,10000,52.29648045970336,5.8250517649459805,0.7524029086142321,0.7550695133962682,,5000.0,100.0,False,simplicity variance
ps,2,BT,SA,10000,68.23423399349508,6.4400671485986445,0.6570580064305344,0.6570645074020773,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,BT,SA,10000,27.611246806461743,4.122413282904617,0.8586680052853859,0.8588711956539624,,5000.0,100.0,False,simplicity variance
ps,3,BT,SA,10000,51.719274162958065,5.231158688323183,0.6487896737745633,0.6494076751447239,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,BT,SA,10000,20.77288301555191,3.585769233140804,0.8589374824258449,0.8589391426638882,,5000.0,100.0,False,simplicity variance
ps,4,BT,SA,10000,25.26284589119932,3.920975243752052,0.8694645805302814,0.869464580806117,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,BT,SA,10000,12.615610625175291,2.7892255266771904,0.9348139939610851,0.9349430990472801,,5000.0,100.0,False,simplicity variance
ps,5,BT,SA,10000,24.30579973517983,3.575849709149066,0.8678329604813027,0.8678370030147429,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,BT,Tabu,10000,26.023247699305,4.024318511908246,0.20194239910683842,0.20197776279154078,,5000.0,100.0,False,simplicity variance
ps,2,BT,Tabu,10000,28.6017478436104,4.269561791904075,0.2197761376511046,0.22002030340450984,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,BT,Tabu,10000,27.474542881704064,4.128769313883913,0.25052503502081114,0.25117328273775896,,5000.0,100.0,False,simplicity variance
ps,3,BT,Tabu,10000,23.27958413171059,3.825499502980059,0.20682313568981725,0.2068524733391035,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,BT,Tabu,10000,30.20762542449725,4.467920905801566,0.07210203783091051,0.07440291559887502,,5000.0,100.0,False,simplicity variance
ps,4,BT,Tabu,10000,22.347280105772196,3.7939142364799525,0.30376828552262747,0.30470543975308384,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,BT,Tabu,10000,20.539131865332216,3.539840755575917,0.3040034058072437,0.30401010503087045,,5000.0,100.0,False,simplicity variance
ps,5,BT,Tabu,10000,21.915527144304978,3.6711807874162665,0.40658760684211526,0.40659641689106374,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,BT,uniform,10000,29.170870648976866,4.286743007040825,0.028048379854415106,0.028696530778634433,,5000.0,100.0,False,simplicity variance
ps,2,BT,uniform,10000,28.70847270609821,4.304971859015458,0.04261324090081697,0.04261395556993186,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,BT,uniform,10000,27.591100365397928,4.170496648644732,0.06472949269955097,0.06554046358836019,,5000.0,100.0,False,simplicity variance
ps,3,BT,uniform,10000,28.290380673152068,4.253694938566958,0.03389465785326584,0.03392584100908114,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,BT,uniform,10000,30.475118857010962,4.356746591188183,0.03658072634202525,0.041837933538383054,,5000.0,100.0,False,simplicity variance
ps,4,BT,uniform,10000,27.212883497585658,4.163160264402623,0.10321004143215895,0.10341304853399258,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,BT,uniform,10000,29.63072462964923,4.360079113252271,0.032988271482288334,0.03587051457924184,,5000.0,100.0,False,simplicity variance
ps,5,BT,uniform,10000,27.10591404115019,4.186409143034096,0.0815429337495257,0.08220329568516971,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_L,GA,10000,158.61629044155245,8.923066117048958,0.7511310256091107,0.7515155452458838,,5000.0,100.0,False,simplicity variance
ps,2,GC_L,GA,10000,170.21365230691842,9.58633913564225,0.6515072812764866,0.6517756953290361,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_L,GA,10000,139.04956507394368,8.243623669404597,0.7629146282586918,0.7639197895885803,,5000.0,100.0,False,simplicity variance
ps,3,GC_L,GA,10000,119.41166985946963,7.80688517491485,0.7397672947218579,0.7400500633036862,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_L,GA,10000,72.12172070844423,5.737586714472737,0.8188763125979238,0.8189643565260163,,5000.0,100.0,False,simplicity variance
ps,4,GC_L,GA,10000,179.6271418328277,9.26821953307315,0.6428380073557177,0.6437911024132839,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_L,GA,10000,123.64353350571768,7.946266452577489,0.754153128787291,0.7544180347359968,,5000.0,100.0,False,simplicity variance
ps,5,GC_L,GA,10000,83.02280017912881,6.10686186592955,0.840687974364309,0.8406940709482308,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_L,PSO,10000,179.75692771374065,9.267160173845378,0.6556040626616948,0.6557296692722789,,5000.0,100.0,False,simplicity variance
ps,2,GC_L,PSO,10000,172.7428906747302,9.56691976198457,0.6463289589553767,0.6468318632724837,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_L,PSO,10000,133.31446823065184,8.304725336115636,0.7726932102078061,0.7735374678397117,,5000.0,100.0,False,simplicity variance
ps,3,GC_L,PSO,10000,126.90284393904199,8.071448904796075,0.7234418509965432,0.7234418643436609,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_L,PSO,10000,72.96095042786811,5.679376900649326,0.816768703685292,0.8167705651599075,,5000.0,100.0,False,simplicity variance
ps,4,GC_L,PSO,10000,169.12948690613362,8.955017654984914,0.663711040870884,0.6655037943351296,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_L,PSO,10000,134.7769959380759,8.213988472390328,0.7320158861256444,0.7321330983034225,,5000.0,100.0,False,simplicity variance
ps,5,GC_L,PSO,10000,76.77380572205688,5.821705668380118,0.8526791377916371,0.8527766859853602,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_L,SA,10000,212.74518975590888,11.507855592360112,0.20462188356854527,0.2067360649963832,,5000.0,100.0,False,simplicity variance
ps,2,GC_L,SA,10000,260.4902657568381,12.42817340138281,0.30836514170640017,0.3087992950713566,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_L,SA,10000,211.88379975564197,11.502904992416605,0.4374686916426107,0.43747868099926,,5000.0,100.0,False,simplicity variance
ps,3,GC_L,SA,10000,204.63558848960866,11.436603535779087,0.43488251534444045,0.4353701539832717,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_L,SA,10000,140.5177094696634,9.2232848240042,0.6119491476963244,0.6119928489231247,,5000.0,100.0,False,simplicity variance
ps,4,GC_L,SA,10000,167.01959296994758,10.000094400696831,0.4137223221198385,0.4138344297956401,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_L,SA,10000,183.43173022378318,10.493402069296295,0.5661644736746625,0.5664974709651345,,5000.0,100.0,False,simplicity variance
ps,5,GC_L,SA,10000,142.82391554854934,8.919718317173023,0.6104522517513651,0.6104816081949296,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_L,Tabu,10000,61.982216423156615,6.197262520974351,0.049921841726461746,0.05060963912542704,,5000.0,100.0,False,simplicity variance
ps,2,GC_L,Tabu,10000,57.79639367516557,5.8528042903089394,0.03289016677970269,0.034045695215135674,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_L,Tabu,10000,54.39077913361782,5.6613590718963716,0.08987647858662928,0.09044335051358376,,5000.0,100.0,False,simplicity variance
ps,3,GC_L,Tabu,10000,55.35963099946504,5.870607215206784,0.10816119463208296,0.10839499492959537,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_L,Tabu,10000,50.798586218264155,5.652435179051124,0.18163922646605735,0.18165226553513902,,5000.0,100.0,False,simplicity variance
ps,4,GC_L,Tabu,10000,63.73773786895115,6.276167193018408,0.1601091908801019,0.16226971159454928,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_L,Tabu,10000,52.401178604556115,5.666158379642498,0.30949434717142144,0.310069991758649,,5000.0,100.0,False,simplicity variance
ps,5,GC_L,Tabu,10000,51.070196688416374,5.594461940708732,0.14588729528021893,0.14728538433398564,,5000.0,100.0,False,simplicity variance estimated_atomicity
