kind,depth,runtime_seconds,problem,pRef_method,pRef_size,mse,mae,r_sq,evs,ps_budget,ps_population,avoid_ancestors,metrics,cp
naive,5,1.444,GC_S,CRO,10000,94.3554228067844,6.6682387743080875,0.8964613884305211,0.896564101074539,,,,,
naive,3,6.608,GC_S,BBO,10000,622.3944681431328,15.618559063808759,0.7622349086101614,0.7629786546532727,,,,,
naive,4,6.608,GC_S,BBO,10000,588.0099751160526,14.330320459303202,0.7753703597515698,0.7778687121035474,,,,,
naive,5,6.608,GC_S,BBO,10000,386.3592814631966,12.170213788771532,0.8524042957186382,0.8546125163279968,,,,,
naive,3,29.203,GC_S,ACO,10000,726.0056977451424,20.75082459771008,0.45968363334448004,0.45969733431139737,,,,,
naive,4,29.203,GC_S,ACO,10000,697.1743335779349,18.605501305501313,0.4811408450177914,0.48250037953441616,,,,,
naive,5,29.203,GC_S,ACO,10000,901.8716552556183,21.41058747691458,0.32879863412810817,0.33117691799163784,,,,,
naive,3,2.447,GC_S,BRO,10000,10205.738372971511,78.19609714172947,0.586038574503833,0.586972463506692,,,,,
naive,4,2.447,GC_S,BRO,10000,8279.036610293091,69.4071210972359,0.6641887464009117,0.6650788491789283,,,,,
naive,5,2.447,GC_S,BRO,10000,6955.712667131123,62.78540188086864,0.7178649279651308,0.7189879997244991,,,,,
naive,3,2.223,GC_S,PSO,10000,418.04914930587023,15.598871325189053,0.7234300644973115,0.7308638086356012,,,,,
naive,4,2.223,GC_S,PSO,10000,387.5205553498044,14.294148100206417,0.7436269510964977,0.7489706618988957,,,,,
naive,5,2.223,GC_S,PSO,10000,357.3876190675606,13.216319482868627,0.7635620813507378,0.765806069940671,,,,,
naive,3,0.889,GC_L,CRO,10000,84.25514229148067,6.920772470357554,0.782400185914476,0.7836226667800831,,,,,
naive,4,0.889,GC_L,CRO,10000,83.68942767786226,6.629118924957359,0.7838612171512754,0.7865493834670152,,,,,
naive,5,0.889,GC_L,CRO,10000,76.98263865010355,6.518511698060262,0.8011823681915567,0.8030097426041404,,,,,
naive,3,3.961,GC_L,BBO,10000,185.87828278927958,8.579385235077117,0.6330829030595185,0.6406637063709557,,,,,
naive,4,3.961,GC_L,BBO,10000,171.69905257750335,7.387339834839095,0.6610721974950262,0.6696015760440083,,,,,
naive,5,3.961,GC_L,BBO,10000,149.93030129669796,6.513791294456053,0.7040429356797947,0.71049025282601,,,,,
naive,3,17.111,GC_L,ACO,10000,165.14319439742786,9.650943773894593,0.3311195146677147,0.34305374640096087,,,,,
naive,4,17.111,GC_L,ACO,10000,140.26131219359547,8.66160741217639,0.4318987535894695,0.4602349859752476,,,,,
naive,5,17.111,GC_L,ACO,10000,184.78321572307618,10.376642111647833,0.2515714167629265,0.2567551836576979,,,,,
naive,3,1.675,GC_L,BRO,10000,2847.9041832290072,41.923009576608685,0.5845396396103437,0.5847665411033018,,,,,
naive,4,1.675,GC_L,BRO,10000,2394.4111394323295,38.126751517685,0.6506964943667242,0.6509914749377421,,,,,
naive,5,1.675,GC_L,BRO,10000,2009.6700798547715,34.59567579018537,0.7068236141659429,0.7071817880896535,,,,,
naive,3,1.461,GC_L,PSO,10000,138.41312126004905,9.255437090358534,0.7198226810916925,0.7198379672737467,,,,,
naive,4,1.461,GC_L,PSO,10000,115.83415639890818,8.201738659311367,0.7655272630050929,0.7662385993048608,,,,,
naive,5,1.461,GC_L,PSO,10000,107.63543493828817,7.791671618142206,0.782123202583659,0.7837861508907557,,,,,
naive,3,3.912,BT,CRO,10000,20.40377699923303,3.5705613114384125,0.8933014595262764,0.8953379057122354,,,,,
naive,4,3.912,BT,CRO,10000,15.908036161254834,2.784933839125784,0.9168112727230399,0.9188314813830886,,,,,
naive,5,3.912,BT,CRO,10000,11.231901086155075,2.39210738021906,0.9412644309588845,0.9431935398434791,,,,,
naive,3,13.385,BT,BBO,10000,51.74124433449047,5.031660759094052,0.830631184336342,0.8317832567463607,,,,,
naive,4,13.385,BT,BBO,10000,32.18638830575542,4.166989826147631,0.8946416821250943,0.8946523461325665,,,,,
naive,5,13.385,BT,BBO,10000,24.414018681132443,3.201737942944575,0.9200836106127916,0.9200866249931188,,,,,
naive,3,42.633,BT,ACO,10000,53.57081602660293,6.035989555787643,0.670315822311988,0.6777673388311223,,,,,
naive,4,42.633,BT,ACO,10000,54.39673152842906,5.904778785566376,0.6652329937636212,0.668663362677566,,,,,
naive,5,42.633,BT,ACO,10000,49.695475850090226,5.625957803648881,0.6941653440127671,0.6959295124581213,,,,,
naive,3,8.204,BT,BRO,10000,30.17767673745262,4.337213465932213,0.2533674353093125,0.2537905077903292,,,,,
naive,4,8.204,BT,BRO,10000,27.99910467963396,4.166144458211389,0.30726796771424403,0.30758252586559254,,,,,
naive,5,8.204,BT,BRO,10000,24.84997645072481,3.911398165721252,0.38518124468868475,0.3854002300642322,,,,,
naive,3,7.479,BT,PSO,10000,38.99068785538068,4.858236407706179,0.7949397904575806,0.8086840210994063,,,,,
naive,4,7.479,BT,PSO,10000,33.89187786187862,4.531512539897281,0.8217555021875861,0.8420895132361248,,,,,
naive,5,7.479,BT,PSO,10000,39.161054011705986,4.711250577213382,0.7940437990904987,0.8273445739101539,,,,,
naive,3,0.702,SAT_S,CRO,10000,6.022409936763013,1.8828356294161739,0.5218663908433213,0.5369113459565708,,,,,
naive,4,0.702,SAT_S,CRO,10000,7.577611190087999,2.051484230055659,0.398395222984406,0.4155148464518842,,,,,
naive,5,0.702,SAT_S,CRO,10000,8.54629515125533,1.8939536340852123,0.3214890735610959,0.3481142259935872,,,,,
naive,3,1.48,SAT_S,BBO,10000,6.861539609927982,2.0510120134747742,0.18031849109131504,0.18031873639920437,,,,,
naive,4,1.48,SAT_S,BBO,10000,7.8946658764515885,2.1132034632034618,0.05690092809831282,0.06318553558618156,,,,,
naive,5,1.48,SAT_S,BBO,10000,5.943607548491961,1.6596108140225778,0.2899749209842315,0.29047757084708936,,,,,
naive,3,3.386,SAT_S,ACO,10000,2.8767372005176837,1.251609791352439,0.5744471596867331,0.5748733722944603,,,,,
naive,4,3.386,SAT_S,ACO,10000,3.134895523115832,1.283386921787742,0.5362580587106758,0.5444572027195618,,,,,
naive,5,3.386,SAT_S,ACO,10000,3.683121654500103,1.4305382943011038,0.45515951856507353,0.46991420278172324,,,,,
naive,3,1.191,SAT_S,BRO,10000,6.583311132594304,1.9695792066238151,0.3711825785691363,0.3713106197895052,,,,,
naive,4,1.191,SAT_S,BRO,10000,5.517739514567259,1.7593336684008718,0.4729626682082585,0.473511407060646,,,,,
naive,5,1.191,SAT_S,BRO,10000,4.653666653967111,1.6314375876606189,0.5554962227049998,0.5561139288845336,,,,,
naive,3,1.057,SAT_S,PSO,10000,2.581529693620526,1.2183611201917834,0.4605093386388883,0.46123832345888216,,,,,
naive,4,1.057,SAT_S,PSO,10000,2.715297863449672,1.17362673302026,0.4325543325087906,0.4329911312891086,,,,,
naive,5,1.057,SAT_S,PSO,10000,2.57478720310183,1.1464515848136527,0.461918391061621,0.4647956436316504,,,,,
naive,3,1.253,SAT_M,CRO,10000,18.205647671838168,3.167333997212827,0.6153336197840789,0.6192606242198446,,,,,
naive,4,1.253,SAT_M,CRO,10000,24.993708936732222,3.446386085444257,0.47190895275123246,0.4727928606915691,,,,,
naive,5,1.253,SAT_M,CRO,10000,23.89578544327236,3.0794649224687736,0.4951069330481115,0.4951273880798097,,,,,
naive,3,3.171,SAT_M,BBO,10000,28.838401081977363,3.699409759962128,0.4012063520084985,0.42460447803147927,,,,,
naive,4,3.171,SAT_M,BBO,10000,26.453977702191988,3.5257936507936507,0.4507159475605975,0.46310430540153735,,,,,
naive,5,3.171,SAT_M,BBO,10000,27.188124290475066,3.549035639412999,0.4354723037639492,0.4584583724920165,,,,,
naive,3,8.278,SAT_M,ACO,10000,19.710841081112918,2.878021051005919,0.586082158660793,0.5985345023086486,,,,,
naive,4,8.278,SAT_M,ACO,10000,17.325313647991194,2.7408043206470243,0.6361770461143452,0.6482989465749125,,,,,
naive,5,8.278,SAT_M,ACO,10000,16.52817376271854,2.538200265898222,0.6529165865124259,0.6631266294926348,,,,,
naive,3,2.45,SAT_M,BRO,10000,10.526183124904508,2.4858306978861195,0.4479595482480516,0.45805006157021744,,,,,
naive,4,2.45,SAT_M,BRO,10000,9.954596077211944,2.372545318654753,0.47793614738940726,0.48547634868336564,,,,,
naive,5,2.45,SAT_M,BRO,10000,8.986906693713534,2.0849821946771665,0.5286861370184233,0.5326625792191686,,,,,
naive,3,2.29,SAT_M,PSO,10000,11.778905095737933,2.7337958494208494,0.5982647464745195,0.6097663786625516,,,,,
naive,4,2.29,SAT_M,PSO,10000,12.007610692883723,2.701506742954195,0.5904644373366774,0.5965548646180348,,,,,
naive,5,2.29,SAT_M,PSO,10000,13.698497308030475,2.8892075725530084,0.532794496243034,0.5355207061861404,,,,,
naive,3,3.209,SAT_L,CRO,10000,47.620441028556726,4.902624831309044,0.7445916094597358,0.746132128525024,,,,,
naive,4,3.209,SAT_L,CRO,10000,39.73116996572268,3.5415198474540075,0.786905077818544,0.7880596184441583,,,,,
naive,5,3.209,SAT_L,CRO,10000,32.802415798782114,2.9514639044703674,0.8240668913592086,0.8253011337679215,,,,,
naive,3,8.504,SAT_L,BBO,10000,69.53880492792014,6.13188755358369,0.675439422334484,0.6759025944980721,,,,,
naive,4,8.504,SAT_L,BBO,10000,67.36103713371824,5.208673119436735,0.6856037841471463,0.6930009339893235,,,,,
naive,5,8.504,SAT_L,BBO,10000,62.6233475724338,4.85780927135629,0.7077161466245316,0.715434806453203,,,,,
naive,3,17.587,SAT_L,ACO,10000,76.51981933477632,6.972423505050511,0.41533337371138257,0.4320024576272503,,,,,
naive,4,17.587,SAT_L,ACO,10000,60.309965412231705,5.905494779688773,0.539188352564139,0.5487064696968411,,,,,
naive,5,17.587,SAT_L,ACO,10000,56.09875204956771,5.441583689380297,0.5713650609089185,0.575087152553333,,,,,
naive,3,5.331,SAT_L,BRO,10000,15.796608614680716,3.0019194123978385,0.5543069542079968,0.5543134920556473,,,,,
naive,4,5.331,SAT_L,BRO,10000,12.96383809434127,2.658809337724541,0.6342320920674314,0.63428726529421,,,,,
naive,5,5.331,SAT_L,BRO,10000,10.044502752738278,2.3417242948517676,0.7165996110599612,0.7169450425069168,,,,,
naive,3,4.791,SAT_L,PSO,10000,18.575852956718478,3.3646839395428354,0.3917243082456179,0.3923823283730774,,,,,
naive,4,4.791,SAT_L,PSO,10000,22.148165930890894,3.6100498703934893,0.2747471147573386,0.27934769930508985,,,,,
naive,5,4.791,SAT_L,PSO,10000,24.10618682533986,3.666373202734758,0.21063073114816955,0.21171884619188752,,,,,
naive,3,1.329,GC_S,CRO,10000,546.8685514093578,14.732173700822022,0.6938356565563198,0.707147570720716,,,,,
naive,4,1.329,GC_S,CRO,10000,476.6625748401863,12.212169466192528,0.7331404706048298,0.7444400269381259,,,,,
naive,5,1.329,GC_S,CRO,10000,417.8742742261135,11.164413841590799,0.766053099084364,0.780060666040099,,,,,
naive,3,6.613,GC_S,BBO,10000,690.0442974066516,17.115306031540428,0.7825888338658566,0.7826826601879717,,,,,
naive,4,6.613,GC_S,BBO,10000,461.9221595861549,14.943642641827168,0.854462915270431,0.8548519923840165,,,,,
naive,5,6.613,GC_S,BBO,10000,433.2335943274232,12.197969553157295,0.863501776182777,0.8635346466915419,,,,,
naive,3,28.827,GC_S,ACO,10000,572.5129351016091,19.32026275172268,0.5599276690429114,0.5636464123261351,,,,,
naive,4,28.827,GC_S,ACO,10000,542.0660090903682,18.094476870417648,0.5833312445409335,0.5868255560281389,,,,,
naive,5,28.827,GC_S,ACO,10000,644.0956713531122,18.601958570643998,0.5049043155655011,0.5089362020649729,,,,,
naive,3,2.56,GC_S,BRO,10000,11773.120879687156,84.6933714492423,0.5302492258499296,0.530729302331955,,,,,
naive,4,2.56,GC_S,BRO,10000,10168.118419273203,77.48369713209192,0.5942892672286821,0.5946665091504855,,,,,
naive,5,2.56,GC_S,BRO,10000,8098.22527146904,68.72167419003121,0.676878575410046,0.6773139103312853,,,,,
naive,3,2.19,GC_S,PSO,10000,479.7583838390644,15.06495657863548,0.7426135205033357,0.7427300209543859,,,,,
naive,4,2.19,GC_S,PSO,10000,313.81907878537936,12.42775424035244,0.831638611000177,0.8319767675815027,,,,,
naive,5,2.19,GC_S,PSO,10000,324.5983291965806,11.936134201032692,0.8258556306325369,0.8261753088505535,,,,,
naive,3,0.88,GC_L,CRO,10000,337.1429245113667,9.253284406001889,0.4770219396444211,0.4982792125418605,,,,,
naive,4,0.88,GC_L,CRO,10000,363.2716363059089,10.35431877438475,0.4364909303292933,0.45358269633935155,,,,,
naive,5,0.88,GC_L,CRO,10000,332.46681917595583,9.81110921647069,0.4842755413680102,0.5095114768213829,,,,,
naive,3,3.99,GC_L,BBO,10000,131.3810928845991,7.333353807918268,0.755944559451637,0.756073832000482,,,,,
naive,4,3.99,GC_L,BBO,10000,143.82680308577145,7.310738671556219,0.7328252260727286,0.7332715438140551,,,,,
naive,5,3.99,GC_L,BBO,10000,137.9639763351262,6.497781514864849,0.7437160988312942,0.7462505089372937,,,,,
naive,3,20.015,GC_L,ACO,10000,169.93678267682427,9.343840380917118,0.08339652804387365,0.08418927834290035,,,,,
naive,4,20.015,GC_L,ACO,10000,178.3479794348692,9.654471122281363,0.03802829151328091,0.044078869064360315,,,,,
naive,5,20.015,GC_L,ACO,10000,168.04341562622355,8.768877139631856,0.09360895401152514,0.09489825610388436,,,,,
naive,3,1.768,GC_L,BRO,10000,3085.3021095285653,43.2381118563341,0.6441546082317849,0.6441613476510086,,,,,
naive,4,1.768,GC_L,BRO,10000,2558.0535115283014,39.30686229929422,0.7049651795321477,0.7052192230942831,,,,,
naive,5,1.768,GC_L,BRO,10000,2327.78324809658,36.9629363280258,0.7315235550799968,0.731765499275266,,,,,
naive,3,1.72,GC_L,PSO,10000,108.07357699670537,7.4497879924177495,0.6651050809330781,0.6653232283054378,,,,,
naive,4,1.72,GC_L,PSO,10000,97.49989339468375,7.014370865485115,0.6978704710732251,0.6978705386415139,,,,,
naive,5,1.72,GC_L,PSO,10000,88.66785266720804,6.231557086266107,0.7252389143765675,0.7256572570804134,,,,,
naive,3,4.975,BT,CRO,10000,22.35366162269065,2.9812974332520867,0.8730873993486549,0.874696012235843,,,,,
naive,4,4.975,BT,CRO,10000,11.434137781979722,2.511716908334012,0.9350828429538436,0.9352732536922727,,,,,
naive,5,4.975,BT,CRO,10000,10.393616614268527,2.2355716001236305,0.9409903873041148,0.9416604401232475,,,,,
naive,3,16.102,BT,BBO,10000,44.12680921648634,4.875954356538347,0.8862707165986211,0.8863248385097254,,,,,
naive,4,16.102,BT,BBO,10000,37.472366882473786,4.0775493320797525,0.903421400537044,0.9035688719737638,,,,,
naive,5,16.102,BT,BBO,10000,32.458875873174186,3.767938032175387,0.9163428138445322,0.9164649661365738,,,,,
naive,3,42.221,BT,ACO,10000,45.63596133786042,4.888650219220232,0.6064750316142371,0.6071975468835056,,,,,
naive,4,42.221,BT,ACO,10000,42.501758439511214,4.90258144704395,0.6335016803432121,0.6335041202718106,,,,,
naive,5,42.221,BT,ACO,10000,43.72205468048674,4.936660514771765,0.622978903445933,0.6229958422480519,,,,,
naive,3,7.648,BT,BRO,10000,28.657645136820047,4.246446137022328,0.285623863393619,0.2857297200466621,,,,,
naive,4,7.648,BT,BRO,10000,26.067754219905883,3.9854297297741157,0.35018451583466603,0.35023309015606563,,,,,
naive,5,7.648,BT,BRO,10000,25.012171060301696,3.9014383236638728,0.3764980323788405,0.3765225220937044,,,,,
naive,3,7.109,BT,PSO,10000,52.29607206909704,4.880884781090566,0.6773907838494855,0.6917039960585547,,,,,
naive,4,7.109,BT,PSO,10000,33.00327395429835,4.221025869958652,0.7964061177151288,0.8032013190540559,,,,,
naive,5,7.109,BT,PSO,10000,40.168814143279086,4.441983750788714,0.7522026199723585,0.7634250663483221,,,,,
naive,3,0.721,SAT_S,CRO,10000,5.509470292285229,1.8279141515761226,0.2594797994240281,0.27804329823468643,,,,,
naive,4,0.721,SAT_S,CRO,10000,7.533576865684155,2.0847517730496445,-0.012577535710236232,-0.010692056355386725,,,,,
naive,5,0.721,SAT_S,CRO,10000,6.072774589942172,1.9454767353165527,0.18376685619056798,0.18475977870340943,,,,,
naive,3,1.407,SAT_S,BBO,10000,6.975242189468381,2.0575998075998077,0.31910731943966764,0.34194546963939143,,,,,
naive,4,1.407,SAT_S,BBO,10000,7.911955526763666,2.0630657221566304,0.22766945422681673,0.24193999255320942,,,,,
naive,5,1.407,SAT_S,BBO,10000,10.237868413998871,2.2893021120293846,0.0006239958009348623,0.014097152714704464,,,,,
naive,3,3.253,SAT_S,ACO,10000,3.0903681663437057,1.443698743052148,0.5286511264520876,0.5321352321681245,,,,,
naive,4,3.253,SAT_S,ACO,10000,3.1011962468129957,1.3076147125516873,0.5269996068734594,0.5278640013901421,,,,,
naive,5,3.253,SAT_S,ACO,10000,3.478448546184152,1.335110348536771,0.469460363398034,0.47620489815117906,,,,,
naive,3,1.274,SAT_S,BRO,10000,8.63766537030134,2.354046765601491,0.39930289948825237,0.39972514659628333,,,,,
naive,4,1.274,SAT_S,BRO,10000,7.118934655710562,2.1409900917083036,0.5049213852250978,0.5053104735461758,,,,,
naive,5,1.274,SAT_S,BRO,10000,5.438271166734752,1.8525134460339387,0.621801310700667,0.623005996909598,,,,,
naive,3,1.046,SAT_S,PSO,10000,2.098365131529044,1.0994234488710941,0.4943284027298861,0.4943285391708431,,,,,
naive,4,1.046,SAT_S,PSO,10000,2.2144708435060485,1.108364288697936,0.4663488295157554,0.46730217453447187,,,,,
naive,5,1.046,SAT_S,PSO,10000,2.309904269995166,1.0481516290726824,0.4433509382142796,0.4511408794919237,,,,,
naive,3,1.231,SAT_M,CRO,10000,11.162949049693104,2.7054911551862744,0.8340742415812391,0.8369747233050431,,,,,
naive,4,1.231,SAT_M,CRO,10000,8.59242006839378,2.317101859415722,0.8722825115339915,0.8735438338850262,,,,,
naive,5,1.231,SAT_M,CRO,10000,8.811240280126688,2.324201702710982,0.869029974106157,0.8692414334711608,,,,,
naive,3,3.141,SAT_M,BBO,10000,39.981171354755496,4.9831747377800015,0.3047225031329307,0.3422128265803577,,,,,
naive,4,3.141,SAT_M,BBO,10000,40.94868531466701,4.775520061334015,0.28789731614022374,0.32439607488010413,,,,,
naive,5,3.141,SAT_M,BBO,10000,35.12446797630714,4.495077524155774,0.3891811733912689,0.4265174600784549,,,,,
naive,3,7.864,SAT_M,ACO,10000,16.968154195808207,2.9678161636863183,0.6394225895004197,0.6408530978952639,,,,,
naive,4,7.864,SAT_M,ACO,10000,15.598903914020191,2.7534582500636238,0.6685194915697628,0.6706917717753988,,,,,
naive,5,7.864,SAT_M,ACO,10000,14.076480985761208,2.592181942917728,0.7008713496930479,0.70628608512863,,,,,
naive,3,2.455,SAT_M,BRO,10000,13.221882193818836,2.7255842711552973,0.504253501261508,0.5042999858877922,,,,,
naive,4,2.455,SAT_M,BRO,10000,10.436027678594757,2.4721907904692495,0.6087074361606408,0.6087135332640213,,,,,
naive,5,2.455,SAT_M,BRO,10000,8.690341774099856,2.212882323138788,0.6741608763262976,0.674239748339723,,,,,
naive,3,2.174,SAT_M,PSO,10000,16.88056265835832,2.8650718800920525,0.4658764788898191,0.4665019481179785,,,,,
naive,4,2.174,SAT_M,PSO,10000,12.707468447131761,2.501654227952711,0.597918746623187,0.6050076592645319,,,,,
naive,5,2.174,SAT_M,PSO,10000,13.000394565624738,2.4794988535898987,0.5886501734718568,0.5997560124217346,,,,,
naive,3,2.518,SAT_L,CRO,10000,32.81590086670085,4.695549776939352,0.8327176682668715,0.8327264034242978,,,,,
naive,4,2.518,SAT_L,CRO,10000,22.327769832288492,3.2572711484436927,0.8861819635816897,0.8877356062316638,,,,,
naive,5,2.518,SAT_L,CRO,10000,22.930659411117016,3.2963102109548053,0.8831086737477855,0.883333841388386,,,,,
naive,3,6.351,SAT_L,BBO,10000,99.37290418952823,7.574009746303771,0.5675665926728566,0.5735016794886829,,,,,
naive,4,6.351,SAT_L,BBO,10000,90.44993468417964,6.751843289149793,0.6063959912714405,0.6216891309164996,,,,,
naive,5,6.351,SAT_L,BBO,10000,75.6942462919103,6.073887043088825,0.6706071830542304,0.6788412057441265,,,,,
naive,3,24.859,SAT_L,ACO,10000,44.51090172096418,5.436817862910793,0.7207189633210724,0.7207532369591806,,,,,
naive,4,24.859,SAT_L,ACO,10000,31.172009582556385,4.171900825736595,0.8044130580378358,0.8044618251663264,,,,,
naive,5,24.859,SAT_L,ACO,10000,36.43167155623683,4.3550336959805565,0.7714116181254568,0.7715293213529756,,,,,
naive,3,7.682,SAT_L,BRO,10000,21.796351693406837,3.4978199574218345,0.569814078592267,0.5698152368912118,,,,,
naive,4,7.682,SAT_L,BRO,10000,15.960076572507086,2.9584870889575834,0.6850023186146899,0.6856313063615112,,,,,
naive,5,7.682,SAT_L,BRO,10000,14.125142336005776,2.7537634655630865,0.7212176855878096,0.7227525669528361,,,,,
naive,3,7.49,SAT_L,PSO,10000,41.26689228187588,4.794301848951228,0.6306051387361937,0.6338985110107416,,,,,
naive,4,7.49,SAT_L,PSO,10000,37.03417299095091,4.4164565278026835,0.6684937382595109,0.6685080650985087,,,,,
naive,5,7.49,SAT_L,PSO,10000,30.388267905753914,3.928583825918197,0.7279836356365657,0.7299447069571472,,,,,
naive,3,1.938,GC_S,CRO,10000,290.28788958298287,12.377117516196146,0.691718420673438,0.6918500489589452,,,,,
naive,4,1.938,GC_S,CRO,10000,249.75235842468305,10.18817127628035,0.734766573947326,0.7348401643314897,,,,,
naive,5,1.938,GC_S,CRO,10000,212.49443446954658,9.325596672248187,0.7743339553348814,0.774617041290107,,,,,
naive,3,6.857,GC_S,BBO,10000,531.2121107180208,16.34138884330831,0.8021786889177163,0.8021793048320723,,,,,
naive,4,6.857,GC_S,BBO,10000,292.5929315666279,12.117298630259992,0.8910395373748475,0.8919034215008744,,,,,
naive,5,6.857,GC_S,BBO,10000,279.03387210512324,9.492407711395325,0.8960888780536433,0.8972181382883166,,,,,
naive,3,28.411,GC_S,ACO,10000,542.8641391677235,18.533658159473372,0.4237566018418414,0.42399186561526114,,,,,
naive,4,28.411,GC_S,ACO,10000,511.46290017930016,17.454529593213806,0.4570886187416995,0.4571136438689918,,,,,
naive,5,28.411,GC_S,ACO,10000,644.206903652011,18.411636072261068,0.3161825427509256,0.3164301298143414,,,,,
naive,3,2.467,GC_S,BRO,10000,8287.757803471146,72.08950100361363,0.6337976562628558,0.6337985791080967,,,,,
naive,4,2.467,GC_S,BRO,10000,6756.644764364532,65.11002395767954,0.7014513204677277,0.7015451647632756,,,,,
naive,5,2.467,GC_S,BRO,10000,5697.234574910061,59.73945628083422,0.7482623523000951,0.7484566388436775,,,,,
naive,3,2.129,GC_S,PSO,10000,1030.4126518008522,22.609759729254826,0.6629703581496978,0.663071523566455,,,,,
naive,4,2.129,GC_S,PSO,10000,847.2324965815013,19.32211361036996,0.7228853271669771,0.7231203039765304,,,,,
naive,5,2.129,GC_S,PSO,10000,535.7730737865127,16.460918436869605,0.8247581618337865,0.8251434106141882,,,,,
naive,3,0.867,GC_L,CRO,10000,67.9758334073426,5.266169846464372,0.8136890026809145,0.8159070160092265,,,,,
naive,4,0.867,GC_L,CRO,10000,55.95509848395453,4.794876262898702,0.8466359339625673,0.8467012805829761,,,,,
naive,5,0.867,GC_L,CRO,10000,43.035955998059364,4.153870321990076,0.882045258135627,0.8826540954298084,,,,,
naive,3,3.977,GC_L,BBO,10000,168.73196433716151,9.872286837376462,0.6859540974255691,0.6936802985867957,,,,,
naive,4,3.977,GC_L,BBO,10000,121.22736052259911,7.765633060757039,0.7743702208316505,0.7827195257449046,,,,,
naive,5,3.977,GC_L,BBO,10000,123.49610513431927,7.2914754662711925,0.7701476068645967,0.7769541055855258,,,,,
naive,3,16.352,GC_L,ACO,10000,77.64624632142359,6.913951030307694,0.4155263659715469,0.49297174855318115,,,,,
naive,4,16.352,GC_L,ACO,10000,100.66480351138921,7.523351365414541,0.24225669218438117,0.3766849743142051,,,,,
naive,5,16.352,GC_L,ACO,10000,98.10159485354306,7.067500532254634,0.26155096524972543,0.401242590702804,,,,,
naive,3,1.603,GC_L,BRO,10000,3633.6568022116317,46.816238276643176,0.5632982715501045,0.563671998095679,,,,,
naive,4,1.603,GC_L,BRO,10000,2869.8053761324068,40.52547660830527,0.6550997971770387,0.6551823987983142,,,,,
naive,5,1.603,GC_L,BRO,10000,2521.1437021973634,37.68282907801554,0.6970028067180041,0.697089636093488,,,,,
naive,3,1.373,GC_L,PSO,10000,165.91111845433883,9.505869507637376,0.5564838115546618,0.5617983135923107,,,,,
naive,4,1.373,GC_L,PSO,10000,144.8998186694451,8.74553083176147,0.6126515457107251,0.6127012363236718,,,,,
naive,5,1.373,GC_L,PSO,10000,152.06178108227965,8.971757409257409,0.5935060761320641,0.5937473668017084,,,,,
naive,3,3.955,BT,CRO,10000,27.914000925447073,4.071735271074879,0.8493136964974899,0.8521252608095267,,,,,
naive,4,3.955,BT,CRO,10000,14.861535216056922,2.738254095509903,0.9197739581631067,0.9197742455688064,,,,,
naive,5,3.955,BT,CRO,10000,18.687204303195763,2.5182524336445575,0.899122101960034,0.89922574897542,,,,,
naive,3,12.95,BT,BBO,10000,32.481843042274825,4.337360629285457,0.9113355347112653,0.9134272236484394,,,,,
naive,4,12.95,BT,BBO,10000,22.918633616192142,3.4916380589256306,0.9374398678029637,0.9375367050119817,,,,,
naive,5,12.95,BT,BBO,10000,16.572831208679702,2.6901729872741273,0.954761765964893,0.9547618888277233,,,,,
naive,3,43.637,BT,ACO,10000,42.27439255433952,5.328110006424277,0.6947783876000075,0.6947991331625154,,,,,
naive,4,43.637,BT,ACO,10000,37.155930129367064,4.734872993922947,0.7317337466238121,0.7322836642890174,,,,,
naive,5,43.637,BT,ACO,10000,48.46233700914271,5.2309896116775425,0.6501013557181445,0.6517086135598853,,,,,
naive,3,10.162,BT,BRO,10000,29.638932780792338,4.361983949206723,0.21412313926187732,0.21421995298651153,,,,,
naive,4,10.162,BT,BRO,10000,27.882262562011817,4.164135643280853,0.26070128318823504,0.26078211436361043,,,,,
naive,5,10.162,BT,BRO,10000,26.308980128722546,4.057061762424786,0.302416896529383,0.30241800132794416,,,,,
naive,3,8.679,BT,PSO,10000,33.6736743607272,4.369085651154121,0.8318323127507923,0.8318329331936551,,,,,
naive,4,8.679,BT,PSO,10000,35.37249435302508,4.607198225074222,0.823348337224479,0.8235669500016312,,,,,
naive,5,8.679,BT,PSO,10000,32.59613324626741,4.283690415244884,0.8372135965154762,0.837297731982642,,,,,
ps,3,201.414,BT,ACO,10000,40.92508810969778,4.945010894697509,0.7701617905175817,0.7710920390488708,5000.0,100.0,False,simplicity variance,
ps,3,198.535,BT,ACO,10000,58.906208652752035,6.261242934202162,0.7255901040511203,0.7294952365257732,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,252.944,BT,ACO,10000,26.191695643531848,3.849219740178425,0.8040365512605849,0.8181198638177105,5000.0,100.0,False,simplicity variance,
ps,4,259.284,BT,ACO,10000,60.23613272463403,5.599106577568999,0.6839762883634335,0.6876774817214943,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,370.48,BT,ACO,10000,42.8996799798431,4.86434955236193,0.710271535445981,0.7109601042558257,5000.0,100.0,False,simplicity variance,
ps,5,355.732,BT,ACO,10000,63.5708354415013,5.955413343866487,0.6124727079991366,0.62313862205965,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,108.262,BT,BBO,10000,22.21120253179812,3.4531189326124263,0.9316256450623117,0.9318985683114799,5000.0,100.0,False,simplicity variance,
